uid,date,unlock_count,avg_session_sec,total_unlocked_sec,night_unlocks,total_dark_hrs,dark_fragments,longest_dark_streak_hrs,night_dark_hrs,convo_count,total_convo_min,avg_convo_length_min,incoming_calls,outgoing_calls,missed_calls,total_call_min,sms_sent,sms_received,charge_sessions,night_charge_hrs,avg_nearby_devices
u08,2013-05-19,6.0,8482.166666666666,50893.0,3.0,8.851944444444444,4.0,5.431388888888889,1.2372222222222222,43.0,292.53333333333336,6.803100775193799,1.0,3.0,0.0,1.7666666666666666,14.0,9.0,1.0,0.0,9.802197802197803
u08,2013-05-20,5.0,9608.8,48044.0,2.0,4.788333333333333,2.0,2.7380555555555555,4.788333333333333,52.0,312.43333333333334,6.008333333333334,3.0,17.0,2.0,8.45,38.0,32.0,1.0,0.0,3.63302752293578
u08,2013-05-21,4.0,7904.5,31618.0,1.0,8.398333333333333,2.0,6.211111111111111,2.187222222222222,54.0,445.78333333333336,8.255246913580248,5.0,5.0,0.0,4.716666666666667,49.0,41.0,3.0,2.5866666666666664,4.714285714285714
u08,2013-05-22,5.0,7881.6,39408.0,2.0,14.82638888888889,6.0,4.828611111111111,3.096111111111111,39.0,584.05,14.975641025641025,3.0,6.0,0.0,7.916666666666667,5.0,5.0,1.0,0.0,3.9904761904761905
u08,2013-05-23,2.0,13477.0,26954.0,1.0,10.818888888888889,3.0,7.518055555555556,1.6841666666666666,57.0,585.6166666666667,10.273976608187134,4.0,3.0,0.0,14.616666666666667,12.0,15.0,1.0,3.6294444444444443,2.7735849056603774
u08,2013-05-24,7.0,8724.857142857143,61074.0,1.0,17.545555555555556,5.0,4.877222222222223,2.9922222222222223,23.0,390.15,16.963043478260868,3.0,5.0,0.0,10.2,4.0,5.0,1.0,0.0,2.011111111111111
u08,2013-05-25,5.0,7141.2,35706.0,0.0,11.352777777777778,4.0,5.181666666666667,2.035277777777778,43.0,451.2,10.493023255813954,9.0,8.0,1.0,11.816666666666666,54.0,51.0,1.0,0.0,1.3333333333333333
u08,2013-05-26,3.0,4503.0,13509.0,2.0,4.291388888888889,3.0,1.6308333333333334,4.291388888888889,31.0,405.2166666666667,13.071505376344087,7.0,3.0,4.0,24.616666666666667,38.0,40.0,1.0,0.0,3.542372881355932
u08,2013-05-27,4.0,7264.0,29056.0,0.0,7.246111111111111,2.0,4.036111111111111,0.0,53.0,588.1,11.09622641509434,1.0,9.0,1.0,6.316666666666666,36.0,39.0,5.0,4.327500000000001,11.673469387755102
u08,2013-05-28,7.0,7852.0,54964.0,1.0,3.615,2.0,1.856111111111111,0.0,32.0,410.3833333333333,12.824479166666666,1.0,2.0,1.0,2.783333333333333,3.0,4.0,2.0,1.1777777777777778,3.2153846153846155
u08,2013-05-29,5.0,8678.178571428572,38193.5,1.0,9.735555555555555,3.0,5.775,2.0741666666666667,40.0,454.8833333333333,11.372083333333332,1.0,0.0,0.0,0.38333333333333336,3.0,5.0,3.0,3.571111111111111,9.0
u09,2013-03-27,4.0,15122.75,60491.0,1.0,17.15833333333333,4.0,9.470277777777778,9.470277777777778,21.0,224.55,10.692857142857143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.713611111111112,4.0
u09,2013-03-28,4.0,13560.25,54241.0,1.0,6.348055555555556,3.0,3.6841666666666666,0.0,39.0,500.7833333333333,12.84059829059829,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.70138888888889,2.6665088383838382
u09,2013-03-29,5.0,12033.2,60166.0,2.0,4.104166666666667,3.0,1.8411111111111111,0.0,33.0,542.2333333333333,16.431313131313132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.248055555555556,2.6665088383838382
u09,2013-03-30,1.0,22468.0,22468.0,1.0,6.054444444444444,1.0,6.054444444444444,6.054444444444444,35.0,291.8833333333333,8.33952380952381,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.32,2.6665088383838382
u09,2013-04-01,1.0,5245.0,5245.0,0.0,2.520277777777778,1.0,2.520277777777778,0.0,23.0,410.18333333333334,17.83405797101449,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.408611111111111,3.9545454545454546
u09,2013-04-02,5.0,8642.6,43213.0,2.0,10.06638888888889,3.0,5.857777777777778,1.3702777777777777,40.0,550.1,13.752500000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.408611111111111,2.4705882352941178
u09,2013-04-03,3.0,22325.333333333332,66976.0,1.0,4.298055555555555,3.0,1.6402777777777777,0.0,48.0,498.1333333333333,10.377777777777778,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.999444444444444,2.392156862745098
u09,2013-04-04,7.0,5367.0,37569.0,0.0,8.210833333333333,5.0,2.9325,0.0,20.0,410.18333333333334,20.509166666666665,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.408611111111111,2.4864864864864864
u09,2013-04-05,2.0,4246.5,8493.0,1.0,2.3575,2.0,1.3125,1.3125,22.0,327.8666666666667,14.903030303030304,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.408611111111111,2.2666666666666666
u09,2013-04-06,7.0,12187.42857142857,85312.0,2.0,4.911944444444444,3.0,2.266111111111111,0.0,21.0,517.0666666666666,24.62222222222222,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.4333333333333333,1.5714285714285714
u09,2013-04-07,5.0,16083.2,80416.0,2.0,1.4761111111111112,1.0,1.4761111111111112,0.0,38.0,450.7833333333333,11.862719298245613,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0825,1.5
u09,2013-04-08,2.0,13740.5,27481.0,0.0,2.2358333333333333,1.0,2.2358333333333333,0.0,51.0,542.65,10.640196078431373,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.65625
u09,2013-04-09,6.0,14417.5,86505.0,2.0,4.222222222222222,1.0,4.222222222222222,0.0,47.0,501.21666666666664,10.66418439716312,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.10388888888889,1.565217391304348
u09,2013-04-10,4.0,19767.25,79069.0,1.0,14.046388888888888,4.0,8.375555555555556,0.0,39.0,666.4,17.087179487179487,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.660277777777777,2.423076923076923
u09,2013-04-11,2.0,7643.5,15287.0,0.0,10.69611111111111,2.0,9.437777777777777,9.437777777777777,42.0,635.45,15.129761904761907,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.2903225806451615
u09,2013-04-12,6.0,7288.0,43728.0,1.0,5.9350000000000005,4.0,2.3505555555555557,0.0,35.0,490.23333333333335,14.006666666666668,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.454545454545454
u09,2013-04-13,3.0,21611.0,64833.0,1.0,10.102222222222222,2.0,6.508055555555556,0.0,30.0,690.3833333333333,23.012777777777778,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5172413793103448
u09,2013-04-14,3.0,15922.333333333334,47767.0,2.0,11.711666666666666,3.0,9.12,9.12,31.0,301.23333333333335,9.717204301075268,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.739444444444445,1.2
u09,2013-04-15,1.0,14840.0,14840.0,0.0,2.1516666666666664,2.0,1.1419444444444444,0.0,29.0,297.23333333333335,10.249425287356322,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.368421052631579
u09,2013-04-16,5.0,16674.4,83372.0,2.0,8.379305555555556,3.0,5.008194444444444,0.0,29.0,482.6666666666667,16.643678160919542,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.679444444444444,2.603448275862069
u09,2013-04-17,2.0,16619.5,33239.0,0.0,6.756666666666667,5.0,1.8633333333333333,0.0,44.0,542.0,12.318181818181818,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.533333333333333
u09,2013-04-18,5.0,15770.6,78853.0,2.0,6.083333333333334,2.0,4.348055555555556,0.0,33.0,547.9166666666666,16.603535353535353,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.665277777777778,4.5
u09,2013-04-19,5.0,15044.8,75224.0,3.0,2.767777777777778,2.0,1.6127777777777779,0.0,46.0,540.45,11.748913043478263,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.074444444444444,3.5813953488372094
u09,2013-04-20,5.0,16255.0,81275.0,2.0,9.239722222222222,2.0,6.753888888888889,0.0,50.0,585.9666666666667,11.719333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.408611111111111,1.1666666666666667
u09,2013-04-21,4.0,20730.25,82921.0,2.0,16.805555555555557,5.0,8.670277777777779,10.408333333333335,51.0,559.5,10.970588235294118,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.407777777777778,4.7272727272727275
u09,2013-04-22,4.0,12895.0,51580.0,1.0,14.456944444444446,4.0,8.662222222222223,8.662222222222223,30.0,236.46666666666667,7.8822222222222225,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.196078431372549
u09,2013-04-23,5.0,11428.8,57144.0,1.0,16.637777777777778,5.0,7.999722222222222,2.6458333333333335,34.0,353.7166666666667,10.40343137254902,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8644444444444443,6.882352941176471
u09,2013-04-24,5.0,16262.6,81313.0,2.0,4.686944444444444,2.0,3.5325,0.0,28.0,242.56666666666666,8.663095238095238,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.6666666666666665
u09,2013-04-25,4.0,4744.75,18979.0,0.0,4.1305555555555555,2.0,3.0544444444444445,0.0,23.0,332.9,14.47391304347826,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.76595744680851
u09,2013-04-26,2.0,20563.5,41127.0,0.0,12.618333333333332,4.0,5.8438888888888885,1.6825,32.0,498.84999999999997,15.589062499999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.9
u09,2013-04-27,4.0,15243.15,53286.0,1.0,10.303888888888888,2.0,8.108888888888888,0.0,23.0,246.48333333333335,10.716666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.408611111111111,1.2571428571428571
u09,2013-04-28,3.0,17443.666666666668,52331.0,1.0,11.946388888888889,4.0,4.971666666666667,4.971666666666667,31.0,276.8,8.929032258064517,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.036388888888888,1.21875
u09,2013-04-29,3.0,22443.0,67329.0,2.0,12.740277777777777,3.0,9.29888888888889,11.275,39.0,403.1,10.335897435897436,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.214166666666667,5.232558139534884
u09,2013-04-30,7.0,10570.142857142857,73991.0,1.0,8.79,2.0,7.727777777777778,0.0,41.0,500.25,12.201219512195122,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.4355555555555557,7.909090909090909
u09,2013-05-01,4.0,18404.0,73616.0,2.0,5.444444444444445,5.0,1.1202777777777777,0.0,35.0,435.28333333333336,12.436666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.789473684210526
u09,2013-05-02,5.0,14049.6,70248.0,3.0,8.612777777777778,3.0,4.335277777777778,0.0,40.0,413.34999999999997,10.333749999999998,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.29138888888889,2.849056603773585
u09,2013-05-03,5.0,15937.2,79686.0,2.0,6.266111111111111,2.0,5.044722222222222,0.0,34.0,498.18333333333334,14.652450980392157,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3822222222222222,4.1875
u09,2013-05-04,1.0,32341.0,32341.0,1.0,11.423055555555557,2.0,9.123055555555556,9.123055555555556,35.0,689.9333333333333,19.71238095238095,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.985277777777778,1.0909090909090908
u09,2013-05-05,4.0,15243.15,53286.0,1.0,6.633055555555555,2.0,5.049166666666666,0.0,31.0,423.9,13.674193548387096,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.408611111111111,1.0
u09,2013-05-06,2.0,18067.0,36134.0,0.0,6.973611111111111,1.0,6.973611111111111,0.0,29.0,294.6666666666667,10.160919540229886,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.1016949152542375
u09,2013-05-07,7.0,11322.142857142857,79255.0,3.0,8.412777777777778,4.0,2.7669444444444444,0.0,56.0,379.25,6.772321428571429,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9875,4.260869565217392
u09,2013-05-08,4.0,17933.5,71734.0,1.0,15.008333333333333,5.0,8.453333333333333,10.004166666666666,40.0,430.5333333333333,10.763333333333332,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0972222222222223,4.066666666666666
u09,2013-05-09,5.0,13596.4,67982.0,2.0,8.098611111111111,3.0,4.365833333333334,0.0,24.0,255.26666666666668,10.636111111111111,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.209166666666667,2.8547008547008548
u09,2013-05-10,3.0,24000.333333333332,72001.0,1.0,14.295555555555556,4.0,9.146666666666667,11.975277777777777,48.0,583.4166666666666,12.154513888888888,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.555555555555555
u09,2013-05-11,5.0,15313.8,76569.0,1.0,13.643611111111111,3.0,6.6994444444444445,0.0,22.0,358.5833333333333,16.299242424242422,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.111666666666666,1.95
u09,2013-05-12,3.0,19850.333333333332,59551.0,2.0,13.960277777777778,3.0,8.751666666666667,8.751666666666667,34.0,501.5333333333333,14.750980392156862,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.408611111111111,1.7676767676767677
u09,2013-05-13,1.0,10619.0,10619.0,0.0,5.193888888888889,2.0,2.9305555555555554,0.0,38.0,282.1333333333333,7.424561403508772,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.408611111111111,2.627450980392157
u09,2013-05-14,4.0,15172.5,60690.0,1.0,8.185277777777777,2.0,4.605833333333333,0.0,25.0,176.13333333333333,7.045333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.581388888888889,2.9272727272727272
u09,2013-05-15,4.0,14931.0,59724.0,1.0,4.862777777777778,2.0,3.6455555555555557,0.0,39.0,494.9,12.689743589743589,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.040277777777778,2.676767676767677
u09,2013-05-16,1.0,33896.0,33896.0,1.0,9.30861111111111,5.0,3.098611111111111,0.0,50.0,573.5,11.47,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.179722222222223,2.8762886597938144
u09,2013-05-17,3.0,14995.333333333334,44986.0,3.0,16.908333333333335,7.0,9.012222222222222,10.869444444444445,42.0,839.9833333333333,19.999603174603173,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.796388888888888,2.0714285714285716
u09,2013-05-18,4.0,15243.15,53286.0,1.0,4.025555555555556,3.0,1.9122222222222223,0.0,45.0,523.5666666666666,11.634814814814813,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.408611111111111,2.6153846153846154
u09,2013-05-19,3.0,26941.666666666668,80825.0,1.0,13.067499999999999,2.0,8.59361111111111,8.59361111111111,14.0,130.28333333333333,9.30595238095238,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.415,1.702970297029703
u09,2013-05-20,1.0,32453.0,32453.0,1.0,7.620833333333334,3.0,2.6694444444444443,0.0,36.0,474.51666666666665,13.181018518518519,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.408611111111111,2.2522522522522523
u09,2013-05-21,4.0,11612.0,46448.0,0.0,8.128333333333334,2.0,4.2625,0.0,16.0,129.28333333333333,8.080208333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.408611111111111,10.666666666666666
u09,2013-05-22,4.0,11190.0,44760.0,0.0,9.255277777777778,3.0,6.266111111111111,0.0,37.0,411.3666666666667,11.118018018018018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.408611111111111,2.6665088383838382
u09,2013-05-23,3.0,24060.333333333332,72181.0,1.0,15.611944444444443,4.0,9.463333333333333,9.463333333333333,34.0,570.95,16.79264705882353,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.359722222222222,2.6665088383838382
u09,2013-05-24,2.0,16490.5,32981.0,2.0,22.80611111111111,6.0,6.766388888888889,9.164722222222222,38.0,557.55,14.67236842105263,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.143055555555556,1.0476190476190477
u09,2013-05-25,1.0,28129.0,28129.0,1.0,22.651111111111113,5.0,7.661388888888889,7.661388888888889,32.0,685.0166666666667,21.406770833333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.814722222222223,1.1044776119402986
u09,2013-05-26,2.0,25892.5,51785.0,1.0,13.796388888888888,4.0,7.655555555555556,7.655555555555556,42.0,647.0666666666667,15.406349206349208,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.112222222222222,1.7
u09,2013-05-27,1.0,35904.0,35904.0,1.0,19.98361111111111,3.0,9.979722222222222,9.979722222222222,35.0,311.43333333333334,8.898095238095237,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.408611111111111,17.04225352112676
u09,2013-05-28,4.0,8894.75,35579.0,2.0,8.345833333333333,3.0,5.717777777777778,2.6280555555555556,49.0,302.73333333333335,6.178231292517007,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.4855555555555555,16.036363636363635
u09,2013-05-29,4.0,11679.0,46716.0,0.0,11.319166666666666,4.0,4.316388888888889,0.0,54.0,436.51666666666665,8.083641975308641,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.7336111111111112,13.678260869565218
u09,2013-05-30,2.0,8848.5,17697.0,1.0,1.1133333333333333,1.0,1.1133333333333333,0.0,17.0,318.25,18.720588235294116,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
u09,2013-05-31,1.0,4752.0,4752.0,1.0,1.3230555555555557,1.0,1.3230555555555557,1.3230555555555557,16.0,221.71666666666667,13.857291666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.408611111111111,1.26
u10,2013-03-27,6.0,9040.333333333334,54242.0,1.0,15.085277777777778,6.0,7.900277777777778,7.900277777777778,37.0,323.73333333333335,8.74954954954955,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.392857142857143
u10,2013-03-28,4.0,12130.0,48520.0,1.0,14.799999999999999,3.0,9.911388888888888,9.911388888888888,36.0,352.28333333333336,9.785648148148148,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.409090909090909
u10,2013-03-29,7.0,7651.714285714285,53562.0,2.0,15.038055555555555,7.0,6.479722222222223,4.342777777777778,41.0,389.05,9.489024390243904,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.793103448275861
u10,2013-03-30,5.0,11741.4,58707.0,2.0,7.478611111111111,4.0,3.2880555555555557,1.0152777777777777,20.0,237.53333333333333,11.876666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.826086956521739
u10,2013-03-31,7.0,11233.285714285714,78633.0,3.0,19.683333333333334,4.0,8.277222222222223,12.387500000000001,18.0,54.95,3.052777777777778,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.153846153846153
u10,2013-04-01,7.0,8951.57142857143,62661.0,2.0,13.75888888888889,5.0,7.683888888888889,9.198333333333334,34.0,261.46666666666664,7.690196078431372,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.096774193548388
u10,2013-04-02,5.0,10557.6,52788.0,3.0,14.411666666666667,5.0,7.702222222222222,10.157222222222222,49.0,498.91666666666663,10.181972789115646,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.078947368421052
u10,2013-04-03,10.0,8709.9,87099.0,3.0,12.7975,7.0,4.325277777777778,1.0472222222222223,32.0,334.6,10.45625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.636363636363637
u10,2013-04-04,4.0,10139.75,40559.0,2.0,10.840277777777779,3.0,7.065,8.373333333333333,37.0,422.05,11.406756756756756,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.5161290322580645
u10,2013-04-05,8.0,9932.875,79463.0,2.0,22.640555555555554,8.0,8.444722222222222,12.088333333333333,51.0,367.7,7.209803921568628,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.818181818181818
u10,2013-04-06,6.0,10414.166666666666,62485.0,1.0,14.287777777777777,4.0,7.776944444444444,7.776944444444444,39.0,200.98333333333335,5.153418803418804,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.384615384615385
u10,2013-04-07,6.0,9531.833333333334,57191.0,2.0,13.403055555555557,3.0,8.791944444444445,10.311666666666667,24.0,153.06666666666666,6.377777777777777,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.592592592592593
u10,2013-04-08,6.0,9907.333333333334,59444.0,3.0,14.2725,5.0,8.216666666666667,11.98611111111111,27.0,256.98333333333335,9.517901234567901,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.9772727272727275
u10,2013-04-09,4.0,13007.5,52030.0,2.0,11.6175,2.0,8.549166666666666,11.6175,41.0,294.6166666666667,7.185772357723577,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.642857142857143
u10,2013-04-10,8.0,8880.75,71046.0,3.0,18.729444444444443,6.0,9.166944444444445,12.54388888888889,52.0,344.6,6.626923076923077,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.46875
u10,2013-04-11,4.0,12313.75,49255.0,3.0,11.275555555555556,3.0,8.2275,11.275555555555556,41.0,379.0,9.24390243902439,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.3463888888888889,8.805555555555555
u10,2013-04-12,7.0,9947.714285714286,69634.0,2.0,6.628611111111111,4.0,3.147777777777778,0.0,22.0,202.25000000000003,9.19318181818182,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.064516129032258
u10,2013-04-13,3.0,12997.666666666666,38993.0,0.0,6.064444444444445,1.0,6.064444444444445,0.0,28.0,80.88333333333333,2.888690476190476,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.333333333333334
u10,2013-04-14,4.0,15138.5,60554.0,1.0,8.356944444444444,1.0,8.356944444444444,8.356944444444444,34.0,146.26666666666665,4.301960784313725,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.576923076923077
u10,2013-04-15,5.0,14939.0,74695.0,2.0,16.066388888888888,3.0,8.153055555555556,11.641666666666666,41.0,339.66666666666663,8.284552845528454,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.6461538461538465
u10,2013-04-16,3.0,15126.666666666666,45380.0,1.0,11.418888888888889,3.0,8.436388888888889,8.436388888888889,46.0,470.51666666666665,10.228623188405797,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.166666666666667
u10,2013-04-17,3.0,4279.0,12837.0,0.0,3.506111111111111,3.0,1.2747222222222223,0.0,21.0,270.56666666666666,12.884126984126985,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.05
u10,2013-04-18,4.0,12576.75,50307.0,2.0,11.080555555555556,2.0,8.389166666666666,11.080555555555556,26.0,277.78333333333336,10.68397435897436,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.78048780487805
u10,2013-04-19,3.0,5772.666666666667,17318.0,0.0,3.4122222222222223,2.0,2.3758333333333335,0.0,29.0,345.6666666666667,11.919540229885058,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.533333333333333
u10,2013-04-20,4.0,12792.0,51168.0,1.0,13.828611111111112,2.0,7.7252777777777775,7.7252777777777775,41.0,164.23333333333335,4.005691056910569,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.990277777777778,11.944444444444445
u10,2013-04-21,6.0,10169.5,61017.0,2.0,13.348333333333334,4.0,8.693055555555556,8.693055555555556,26.0,166.9,6.4192307692307695,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.19047619047619
u10,2013-04-22,6.0,10306.0,61836.0,3.0,14.925277777777778,5.0,8.268333333333333,11.27611111111111,34.0,265.71666666666664,7.815196078431372,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.846153846153846
u10,2013-04-23,6.0,10685.333333333334,64112.0,2.0,13.494722222222222,4.0,7.513888888888889,11.303055555555556,46.0,347.03333333333336,7.544202898550725,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0
u10,2013-04-24,7.0,11667.42857142857,81672.0,2.0,11.0075,2.0,8.835277777777778,8.835277777777778,45.0,228.75,5.083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.951219512195122
u10,2013-04-25,5.0,12599.2,62996.0,2.0,15.268333333333334,4.0,8.121944444444445,10.429722222222223,26.0,316.0833333333333,12.157051282051281,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.971428571428572
u10,2013-04-26,5.0,10383.6,51918.0,1.0,10.212222222222222,2.0,9.056666666666667,9.056666666666667,48.0,486.0333333333333,10.125694444444443,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10.194444444444445
u10,2013-04-27,1.0,8332.0,8332.0,0.0,12.144166666666667,2.0,8.489444444444445,12.144166666666667,31.0,140.93333333333334,4.546236559139785,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.447368421052632
u10,2013-04-28,2.0,6359.0,12718.0,0.0,8.736666666666666,2.0,6.091111111111111,0.0,27.0,236.08333333333331,8.743827160493826,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.26923076923077
u10,2013-04-29,3.0,8876.666666666666,26630.0,0.0,6.076388888888889,3.0,2.108888888888889,0.0,38.0,273.8,7.205263157894737,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.291666666666666
u10,2013-04-30,3.0,11651.333333333334,34954.0,0.0,9.839166666666667,4.0,4.2625,0.0,23.0,196.81666666666666,8.557246376811595,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.411764705882353
u10,2013-05-01,7.0,6020.857142857143,42146.0,0.0,10.537777777777777,6.0,3.8383333333333334,0.0,14.0,297.5,21.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.878787878787879
u10,2013-05-02,5.0,13874.8,69374.0,2.0,18.253611111111113,5.0,8.835277777777778,10.35138888888889,41.0,326.56666666666666,7.965040650406504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.130434782608695
u10,2013-05-03,5.0,4525.8,22629.0,0.0,3.302777777777778,3.0,1.1933333333333334,0.0,42.0,293.35,6.98452380952381,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.820512820512821
u10,2013-05-04,3.0,10069.666666666666,30209.0,0.0,6.895833333333334,3.0,3.120277777777778,0.0,34.0,163.65,4.813235294117647,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.526315789473685
u10,2013-05-05,3.0,7873.0,23619.0,0.0,4.579444444444444,2.0,2.6777777777777776,0.0,21.0,77.11666666666667,3.6722222222222225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.125
u10,2013-05-06,5.0,8889.8,44449.0,0.0,5.763888888888889,5.0,1.2694444444444444,0.0,33.0,288.25,8.734848484848484,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.464285714285714
u10,2013-05-07,3.0,13342.0,40026.0,0.0,5.718888888888889,2.0,4.7186111111111115,0.0,50.0,297.48333333333335,5.949666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.642857142857143
u10,2013-05-08,5.0,5682.4,28412.0,0.0,5.687222222222222,4.0,1.6944444444444444,0.0,24.0,398.7833333333333,16.615972222222222,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.325581395348837
